0,1,2,3,4,5,6,7,8,9
-1.9362323703689202,-0.16246457713754087,-0.07559346636054862,-0.6249417311872202,-0.4861569803905649,0.8249866436712339,-1.757156795100509,-0.16246457713754087,-0.8836174035472828,0.7374909658780511
-1.6217581894097588,0.3375107245377881,-1.329122493239428,-0.5249466708521544,0.37427932028936284,0.35001010707967123,-0.11490273898044379,0.5375008452079196,-0.21535976900906478,0.5250014626660364
-0.11490273898044379,0.4875033150403868,-0.30708140512215354,0.25001504674460545,0.03796665454137078,0.30001257691213834,0.17336526023212082,-0.16246457713754087,7.410639119250599,-0.612442348645337
-0.06249037548725023,0.3625094896215545,-0.1017996481071454,0.32501134199590487,0.43542707769808864,0.32501134199590487,0.6057672590509677,0.1625193689514229,0.8634613795591695,-0.34995531526578927
0.3917501081204273,-0.3749540803495557,0.09474671499233048,-0.3749540803495557,-1.5125657654656055,0.450005167414737,0.8197844099815081,-0.3249565501820228,1.5710282867172827,-0.3249565501820228
0.46600095640245154,-0.3749540803495557,0.13405598761222565,-0.3749540803495557,0.05980513933020143,0.47500393249850353,-0.23283055684012932,-0.2749590200144899,-1.726582916396146,0.7124922007942849
-0.15421201160033896,-0.16246457713754087,-1.5125657654656055,-0.16246457713754087,0.8590936826014033,-0.16246457713754087,-0.43811231385513744,-0.16246457713754087,-0.5604078286725891,-0.16246457713754087
-0.5822463134614198,-0.16246457713754087,-0.21099207205129866,-0.16246457713754087,2.226182830382202,2.649896494786184,-0.5123631621371617,0.3375107245377881,-0.21099207205129866,0.2875131943702552
-0.06685807244501636,0.2625144292864887,-0.01444570895182279,0.12502122132577329,-0.06249037548725023,0.13752060386765655,-0.0450195876561857,-0.5124472883102712,0.09037901803456434,0.10002245624200677
0.01612816975254012,0.10002245624200677,-0.7613218887298311,-0.2749590200144899,0.07727592716126595,0.2875131943702552,-0.1017996481071454,0.22501628166083906,-0.4206415260240729,0.2875131943702552
-0.053754981571717965,0.20001751657707256,-0.28087522337555676,0.22501628166083906,-0.088696557233847,0.18751813403518944,-0.040651890698419575,0.275013811828372,-0.08432886027608087,0.23751566420272233
-0.13237352681150832,0.4000076372472041,-0.08432886027608087,0.10002245624200677,0.03796665454137078,0.2125168991189558,0.26945459330297566,0.13752060386765655,-0.3332875868687503,0.17501875149330617
0.40485319899372574,9.299568007068059,-0.3027137081643874,-0.16246457713754087,-0.0013426180785243993,0.8624847912968834,0.12968829065445953,-0.16246457713754087,-0.5298339499682262,-0.16246457713754087
-0.23283055684012932,-0.5874435835615706,-0.17605049638916961,0.025026160990707504,-0.7132772221944037,5.124774238079063,1.6627499228303713,-0.4249516105170886,0.3961178050781935,-0.4374509930589718
-0.3201844959954519,0.06252430861635713,-0.21099207205129866,-0.16246457713754087,4.34014815794101,5.949733485843356,-0.11927043593820992,-0.22496148984695702,-0.19352128422023415,-0.16246457713754087
-0.3289198899109842,0.10002245624200677,0.1689975632743547,-0.16246457713754087,-0.2459336477134277,-0.6249417311872202,-0.1585797085581051,-0.11246704697000798,-0.08432886027608087,0.06252430861635713
0.34807313854276606,-0.17496395967942413,-0.053754981571717965,0.025026160990707504,-0.25030134467119386,0.22501628166083906,-0.3463906777420487,-0.6249417311872202,0.05980513933020143,-0.16246457713754087
0.06854053324573368,2.7395906940990202e-05,-0.8399404339696215,-0.012471986634942266,-0.14984431464257283,0.06252430861635713,-0.927294373124944,-0.08746828188624153,-0.053754981571717965,0.06252430861635713
0.024863563668072384,-0.5499454359359208,-0.27650752641779064,-0.16246457713754087,-0.6783356465322746,-0.11246704697000798,-0.7351157069832344,-0.612442348645337,-0.20662437509353254,0.012526778448824247
-0.01881340590958892,-0.012471986634942266,0.07727592716126595,-0.12496642951189124,-0.1716827994314035,-0.024971369176825388,1.02069847003875,-0.28745840255637317,-0.17605049638916961,-0.26245963747260664
-0.11927043593820992,-0.16246457713754087,-0.7482187978565327,0.17501875149330617,-1.4033733415214522,-0.5124472883102712,-0.5298339499682262,-0.16246457713754087,-0.47742158647503263,-0.34995531526578927
-0.09743195114937928,-0.3249565501820228,0.19083604806318535,-0.16246457713754087,-0.5604078286725891,-0.16246457713754087,-0.7045418282788714,-0.5249466708521544,0.4878394411912822,-0.3874534628914389
0.003025078879241731,-0.16246457713754087,-0.1585797085581051,-0.39995284543332216,-0.11927043593820992,-0.3874534628914389,-0.4861569803905649,-0.6374411137291033,-0.6652325556589762,-0.16246457713754087
-1.0059129183647344,-0.16246457713754087,-0.07996116331831475,-0.4374509930589718,-0.9185589792094118,-0.28745840255637317,-0.005710315036290529,-0.34995531526578927,2.7503064653141376,-0.3749540803495557
5.375292336931582,-0.16246457713754087,-0.28087522337555676,-0.34995531526578927,-0.05812267852948409,-0.21246210730507376,-0.01007801199405666,-0.33745593272390606,-0.08432886027608087,-0.34995531526578927
-0.01444570895182279,-0.3624546978076725,3.5364919177120413,3.91233413151639,-0.7001741313211053,-0.5874435835615706,-0.28087522337555676,-0.16246457713754087,-0.6521294647856778,-0.16246457713754087
3.4141964028945897,-0.16246457713754087,-2.7748301862600173,1.562450213642344,-0.4599507986439681,2.7873897027468995,-1.464521098930178,-0.16246457713754087,-0.6783356465322746,-0.39995284543332216
-0.03191649678288731,-0.16246457713754087,-2.9145964889085336,0.42500640233097065,-0.09743195114937928,-0.16246457713754087,-1.0888991605622909,-0.4749491406846215,-0.6128201921657827,-0.16246457713754087
0.6057672590509677,-0.16246457713754087,-0.11927043593820992,-0.34995531526578927,-0.6390263739123795,-0.16246457713754087,-0.053754981571717965,-0.16246457713754087,-0.3725968594886455,-0.44995037560085505
-0.5997171012924842,-0.4874485232265047,-0.13237352681150832,-0.16246457713754087,-0.02318110286735505,-0.12496642951189124,0.3611762294160644,-0.3249565501820228,-0.455583101686202,-0.16246457713754087
